age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,__target__
,,,HS-grad,9.0,,Exec-managerial,Not-in-family,,Male,,,40.0,United-States,0.0
42.0,Private,,HS-grad,,,,Husband,White,,0.0,0.0,55.0,,1.0
,Private,,,6.0,,,Husband,,Male,0.0,,40.0,,0.0
,,172421.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,
42.0,Private,195488.0,10th,6.0,Divorced,Adm-clerical,,White,Female,,,,United-States,0.0
23.0,Private,316841.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,,United-States,
25.0,,236267.0,HS-grad,,Never-married,Machine-op-inspct,Unmarried,,,0.0,1590.0,40.0,,0.0
30.0,,236543.0,9th,5.0,Married-civ-spouse,Other-service,Husband,,,,0.0,32.0,,
23.0,Private,318483.0,HS-grad,9.0,,Sales,Own-child,White,Male,,0.0,40.0,United-States,0.0
34.0,Self-emp-not-inc,163756.0,Assoc-voc,11.0,,Farming-fishing,Not-in-family,White,Male,27828.0,0.0,60.0,United-States,1.0
,Private,238186.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,,2057.0,48.0,United-States,0.0
39.0,Private,,Some-college,10.0,,,Husband,White,Male,,0.0,40.0,United-States,1.0
,Private,,11th,,Never-married,,Other-relative,White,Male,,,38.0,Puerto-Rico,0.0
38.0,Local-gov,34744.0,,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,,38.0,United-States,0.0
26.0,,,,9.0,,Exec-managerial,Own-child,White,,0.0,,40.0,,
,Private,,Some-college,10.0,Never-married,,,White,,0.0,0.0,16.0,,0.0
,Private,,HS-grad,9.0,,,Own-child,,,0.0,0.0,,United-States,
24.0,,224238.0,Bachelors,,,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
,Self-emp-inc,,,13.0,Married-civ-spouse,,,White,Male,,,60.0,United-States,
51.0,Self-emp-not-inc,,HS-grad,9.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,3103.0,0.0,84.0,Vietnam,
,Local-gov,38573.0,,12.0,,Tech-support,Husband,,Male,,0.0,,United-States,1.0
,,,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,
,Self-emp-not-inc,182796.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,,White,,0.0,0.0,60.0,United-States,0.0
44.0,Private,184527.0,,,Divorced,,Unmarried,White,Female,,0.0,,United-States,1.0
,,,HS-grad,9.0,,,Wife,,Female,4064.0,0.0,35.0,United-States,0.0
,,43354.0,,10.0,Divorced,Craft-repair,Not-in-family,White,Male,,0.0,42.0,United-States,1.0
,Private,355712.0,,10.0,,,Not-in-family,,Female,,0.0,,United-States,
37.0,Private,,Bachelors,13.0,Married-civ-spouse,Exec-managerial,,White,Male,,0.0,40.0,United-States,1.0
68.0,,257557.0,,9.0,Married-civ-spouse,Machine-op-inspct,,,Male,0.0,0.0,40.0,United-States,
22.0,,102258.0,,,Divorced,Protective-serv,,,Male,0.0,,40.0,,0.0
56.0,,,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,,,0.0
,Private,243409.0,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,40.0,United-States,0.0
52.0,,55608.0,,2.0,Married-civ-spouse,Machine-op-inspct,Husband,White,,,,40.0,Mexico,
26.0,,248057.0,,9.0,Separated,Handlers-cleaners,,White,Male,0.0,0.0,40.0,,0.0
,Private,,,14.0,Married-civ-spouse,Prof-specialty,Husband,,,0.0,0.0,50.0,United-States,0.0
,Local-gov,54038.0,Masters,,Divorced,Prof-specialty,,White,Female,0.0,0.0,42.0,,
18.0,Private,,11th,,,Other-service,Own-child,White,Male,0.0,0.0,15.0,,0.0
43.0,Self-emp-not-inc,388725.0,Some-college,10.0,,Farming-fishing,Husband,,Male,,,60.0,United-States,1.0
,Private,,HS-grad,,,Handlers-cleaners,,White,,0.0,0.0,20.0,,0.0
57.0,,,HS-grad,,Married-civ-spouse,Craft-repair,,White,Male,0.0,0.0,,United-States,1.0
,Private,,HS-grad,,Divorced,Adm-clerical,Unmarried,White,Female,3674.0,0.0,42.0,United-States,0.0
,Private,87218.0,,,Married-civ-spouse,Exec-managerial,,White,Male,0.0,1887.0,50.0,United-States,1.0
19.0,Private,,,9.0,Never-married,Sales,Unmarried,White,Female,,,40.0,United-States,0.0
,Private,196234.0,9th,,Divorced,Other-service,Unmarried,,,,0.0,55.0,,0.0
,Private,197875.0,,,,,Unmarried,,,0.0,0.0,,United-States,0.0
36.0,Self-emp-inc,,,9.0,Married-civ-spouse,Farming-fishing,,White,,0.0,0.0,80.0,,0.0
48.0,Private,253596.0,Bachelors,,,Exec-managerial,,,Female,,,,,0.0
29.0,,39257.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,1.0
33.0,Private,56150.0,Bachelors,13.0,Never-married,Craft-repair,Not-in-family,White,,,,40.0,,0.0
31.0,,179415.0,5th-6th,3.0,,Other-service,Husband,White,,0.0,0.0,,Mexico,
39.0,Private,,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,0.0,,,1.0
,,275918.0,,,,Exec-managerial,Husband,White,,,0.0,40.0,United-States,1.0
27.0,Private,106562.0,,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,,0.0,50.0,,1.0
39.0,Private,,HS-grad,,,Exec-managerial,,,Female,99999.0,0.0,40.0,United-States,1.0
59.0,Private,107318.0,,4.0,Married-civ-spouse,,,White,Male,,,50.0,United-States,1.0
26.0,,,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,0.0
,,106014.0,Assoc-voc,11.0,Divorced,,Unmarried,White,Male,0.0,,40.0,United-States,0.0
23.0,,197997.0,HS-grad,9.0,Never-married,,,,,0.0,0.0,,United-States,0.0
36.0,,173542.0,,9.0,,Adm-clerical,Unmarried,,,0.0,0.0,40.0,,
34.0,Private,,Some-college,10.0,,,,White,Female,0.0,,12.0,United-States,1.0
32.0,,224462.0,HS-grad,9.0,,Transport-moving,Husband,White,Male,0.0,,84.0,United-States,1.0
,,123361.0,,13.0,Married-civ-spouse,,Husband,Black,Male,0.0,,,United-States,1.0
33.0,Private,,Bachelors,,,Sales,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0.0
50.0,,,Prof-school,15.0,Married-civ-spouse,,Husband,White,,99999.0,0.0,80.0,,1.0
,Federal-gov,149573.0,Assoc-acdm,,Never-married,,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0.0
,Private,,Bachelors,,,Adm-clerical,,Black,Female,,,40.0,,
,Private,149898.0,,7.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,,United-States,0.0
44.0,,292985.0,,10.0,Divorced,Craft-repair,,White,,,0.0,60.0,United-States,0.0
,,50223.0,Some-college,10.0,,Handlers-cleaners,Other-relative,,,0.0,0.0,25.0,United-States,0.0
,Local-gov,,Some-college,,,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,United-States,0.0
55.0,Private,197399.0,HS-grad,,,Craft-repair,,White,Male,,0.0,,United-States,1.0
,,209547.0,Prof-school,,Married-civ-spouse,,Husband,,Male,,0.0,25.0,,1.0
,Private,52433.0,Some-college,,,,Husband,,Male,0.0,0.0,70.0,,0.0
,Self-emp-not-inc,355978.0,Some-college,10.0,,Sales,,White,Male,,0.0,60.0,,1.0
33.0,Self-emp-not-inc,48214.0,Masters,,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,8.0,United-States,0.0
26.0,,,10th,6.0,Divorced,,,White,Female,,0.0,40.0,Germany,
23.0,Private,278390.0,,10.0,Married-civ-spouse,Sales,Husband,White,Male,,0.0,,United-States,0.0
,,,7th-8th,4.0,Separated,,,,Male,0.0,0.0,40.0,Mexico,0.0
24.0,Private,279175.0,HS-grad,,Married-civ-spouse,,Husband,,,,0.0,40.0,United-States,0.0
47.0,Self-emp-not-inc,,Bachelors,13.0,Married-civ-spouse,Sales,Husband,,Male,0.0,0.0,44.0,,
,,,HS-grad,9.0,Never-married,Craft-repair,,White,,0.0,,45.0,United-States,0.0
40.0,Private,,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,,,United-States,
,,302903.0,,,Married-civ-spouse,,Wife,Asian-Pac-Islander,Female,0.0,1485.0,,,
,Private,,,9.0,Never-married,,,,,0.0,0.0,40.0,South,0.0
23.0,,,HS-grad,9.0,,,Other-relative,,Male,0.0,0.0,,,0.0
43.0,,,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,Black,,0.0,0.0,,United-States,1.0
,Private,142226.0,Bachelors,13.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,,0.0
58.0,Self-emp-not-inc,112076.0,Doctorate,,,Exec-managerial,Wife,White,Female,0.0,1485.0,35.0,United-States,1.0
52.0,Private,,,,Widowed,Adm-clerical,Unmarried,Black,,0.0,0.0,,,
29.0,,211208.0,11th,7.0,Married-civ-spouse,,Husband,White,Male,,0.0,99.0,,
,Private,200808.0,11th,7.0,Married-civ-spouse,Other-service,,,Male,0.0,0.0,35.0,Columbia,
49.0,,220618.0,HS-grad,,,Adm-clerical,Unmarried,Black,,0.0,0.0,37.0,United-States,0.0
40.0,Private,210493.0,11th,7.0,Widowed,,,White,Female,0.0,0.0,40.0,United-States,0.0
,Self-emp-not-inc,,HS-grad,9.0,Married-civ-spouse,,Wife,,Female,,0.0,40.0,,
49.0,,,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,55.0,United-States,
50.0,,138193.0,,13.0,Divorced,Prof-specialty,,,Female,,0.0,50.0,,1.0
31.0,,224234.0,,9.0,Never-married,Transport-moving,Own-child,,Male,0.0,0.0,40.0,United-States,0.0
48.0,Local-gov,188741.0,Masters,14.0,,Prof-specialty,,White,,,0.0,50.0,United-States,0.0
,Private,183772.0,HS-grad,9.0,,Craft-repair,Unmarried,,Female,0.0,,40.0,,
37.0,,,HS-grad,,Separated,Machine-op-inspct,,Asian-Pac-Islander,,0.0,,60.0,,0.0
,,355781.0,Bachelors,13.0,,,Husband,Asian-Pac-Islander,Male,0.0,0.0,,Japan,1.0
36.0,Private,,Masters,14.0,,Exec-managerial,Husband,,,,0.0,,India,0.0
45.0,,59287.0,Bachelors,13.0,,Exec-managerial,Husband,White,,0.0,,,,0.0
41.0,,138868.0,Bachelors,,Never-married,Sales,,White,Female,0.0,0.0,40.0,United-States,0.0
26.0,,185885.0,Assoc-acdm,,Never-married,Tech-support,Other-relative,White,Female,,0.0,20.0,United-States,0.0
,,40299.0,,7.0,Never-married,Sales,Own-child,White,,0.0,0.0,,,0.0
,Private,,,9.0,,,Husband,White,Male,,0.0,65.0,United-States,0.0
35.0,Private,179481.0,HS-grad,9.0,Never-married,Transport-moving,,White,Male,0.0,0.0,55.0,,0.0
38.0,Private,365907.0,Bachelors,13.0,Divorced,,Unmarried,White,Female,0.0,,40.0,United-States,0.0
,Private,,HS-grad,9.0,,Machine-op-inspct,Not-in-family,White,,0.0,0.0,40.0,United-States,
28.0,Private,204862.0,,10.0,Never-married,,Own-child,,,0.0,,40.0,,0.0
38.0,Private,272476.0,Bachelors,13.0,,Prof-specialty,,White,,0.0,0.0,24.0,United-States,
,Private,175130.0,,7.0,Divorced,,Unmarried,,,0.0,,40.0,United-States,0.0
33.0,Private,118941.0,HS-grad,9.0,Married-civ-spouse,,Wife,White,Female,0.0,0.0,,United-States,1.0
,,,HS-grad,9.0,Never-married,,Own-child,White,Male,,,70.0,United-States,
42.0,,,10th,6.0,Married-civ-spouse,Adm-clerical,Husband,,Male,0.0,0.0,40.0,Mexico,
,Private,280292.0,,,Married-civ-spouse,,,White,Male,0.0,0.0,40.0,United-States,
,Private,446894.0,HS-grad,,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,30.0,United-States,0.0
,,67083.0,Some-college,10.0,,Prof-specialty,Other-relative,Asian-Pac-Islander,,0.0,,40.0,,
,Self-emp-inc,159219.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,,United-States,
,Self-emp-inc,168539.0,Bachelors,,Never-married,Exec-managerial,Not-in-family,White,,0.0,0.0,40.0,United-States,0.0
33.0,Private,,,9.0,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
25.0,Private,122999.0,,10.0,Never-married,,Other-relative,White,Male,0.0,0.0,,United-States,0.0
24.0,Private,302195.0,,13.0,,Sales,,White,Male,0.0,,45.0,United-States,0.0
,Private,210982.0,Assoc-voc,,Separated,Adm-clerical,,Black,Female,114.0,0.0,,,0.0
39.0,Private,,,,Separated,Adm-clerical,Not-in-family,White,,0.0,,40.0,United-States,1.0
59.0,Private,113838.0,,,Divorced,,,,,0.0,0.0,,United-States,
29.0,,97165.0,Some-college,10.0,,,,White,,0.0,0.0,40.0,United-States,
47.0,,104301.0,11th,,Never-married,,,White,Female,0.0,0.0,45.0,,
64.0,,115931.0,,,Married-civ-spouse,Transport-moving,Husband,White,,0.0,,50.0,United-States,0.0
,Private,147280.0,HS-grad,,Never-married,,Own-child,,,0.0,,20.0,United-States,0.0
32.0,Private,,Some-college,,,,Wife,Black,Female,0.0,0.0,40.0,,1.0
26.0,Private,,HS-grad,9.0,,,Not-in-family,Black,Female,,0.0,,United-States,0.0
62.0,,71467.0,Masters,14.0,,Prof-specialty,Husband,,Male,0.0,0.0,40.0,United-States,0.0
32.0,,183977.0,Bachelors,13.0,,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,1.0
45.0,,196858.0,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,,United-States,
,,160594.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,,White,Male,0.0,,,United-States,
32.0,Private,,,9.0,Married-civ-spouse,Adm-clerical,,,Male,2580.0,,40.0,United-States,0.0
24.0,Private,,,13.0,Married-civ-spouse,Sales,Husband,,,,,40.0,United-States,0.0
25.0,Private,,Bachelors,13.0,Never-married,Sales,,,,0.0,,,,0.0
41.0,Self-emp-not-inc,233150.0,,9.0,,,Husband,,,0.0,0.0,,United-States,0.0
,,42857.0,Some-college,10.0,Never-married,,Own-child,White,,0.0,,20.0,United-States,0.0
44.0,Private,,Doctorate,16.0,,Prof-specialty,,White,Male,0.0,0.0,,United-States,
,Private,169262.0,Some-college,,Married-civ-spouse,,,White,,,0.0,50.0,,0.0
,Private,,,13.0,,,,White,Male,0.0,0.0,40.0,United-States,0.0
23.0,Private,161092.0,,13.0,,Adm-clerical,,,Male,0.0,0.0,40.0,United-States,0.0
21.0,Private,345253.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,Other,Male,2174.0,0.0,40.0,United-States,0.0
,State-gov,111275.0,HS-grad,,Married-civ-spouse,Transport-moving,,White,Male,0.0,,,United-States,
65.0,Self-emp-not-inc,,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,,,0.0,0.0,,,0.0
,Federal-gov,157237.0,Masters,,,Prof-specialty,Husband,,Male,0.0,,40.0,,1.0
,Private,155664.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,,Male,,0.0,44.0,United-States,0.0
24.0,,,Bachelors,,,Exec-managerial,Not-in-family,White,Female,0.0,,40.0,United-States,0.0
24.0,Private,,Some-college,,Never-married,,,White,Male,0.0,,42.0,,
19.0,,223326.0,,,Never-married,,Own-child,White,,0.0,,35.0,,0.0
37.0,Private,20308.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,0.0,65.0,,1.0
,Private,124751.0,,9.0,,Adm-clerical,Own-child,White,Female,,0.0,35.0,,0.0
34.0,Private,113364.0,Some-college,10.0,,Machine-op-inspct,Husband,,Male,,0.0,40.0,Germany,
50.0,State-gov,196900.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,,Female,0.0,0.0,39.0,United-States,
36.0,Private,168170.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,40.0,Puerto-Rico,0.0
39.0,Private,205338.0,,13.0,Married-civ-spouse,Sales,,White,Male,0.0,,60.0,United-States,
,,98806.0,,4.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,,,United-States,
,State-gov,226452.0,,9.0,Married-civ-spouse,Other-service,,White,Male,,,,United-States,
32.0,State-gov,,11th,,,Protective-serv,Own-child,White,Male,,0.0,,United-States,0.0
47.0,Federal-gov,471990.0,Masters,,,,Husband,Black,,0.0,0.0,,United-States,1.0
50.0,Private,44728.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,,,0.0,40.0,United-States,0.0
,,33117.0,,11.0,Married-civ-spouse,Other-service,Husband,White,Male,,0.0,40.0,,0.0
19.0,,264876.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,,,0.0,40.0,,0.0
28.0,Private,193122.0,HS-grad,9.0,Divorced,,Other-relative,,Male,,0.0,50.0,,0.0
,Federal-gov,149347.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,,0.0,,Poland,1.0
21.0,,,Some-college,,Never-married,Other-service,Not-in-family,,Male,2907.0,0.0,,,0.0
73.0,Self-emp-not-inc,,Some-college,,,Farming-fishing,Not-in-family,,Female,,,75.0,United-States,0.0
39.0,,98886.0,7th-8th,,Married-civ-spouse,,Husband,White,,4508.0,,40.0,,
25.0,Private,,Some-college,,Never-married,Machine-op-inspct,,White,Male,0.0,0.0,40.0,United-States,0.0
31.0,Private,137991.0,Some-college,10.0,Married-AF-spouse,Sales,Wife,White,Female,0.0,0.0,20.0,,0.0
,,85942.0,Some-college,10.0,,Sales,Not-in-family,White,Female,0.0,,,,0.0
,,,,13.0,,Adm-clerical,,,,0.0,,28.0,,0.0
,Private,174789.0,,,Divorced,,,White,,0.0,0.0,40.0,,0.0
21.0,,457162.0,Some-college,10.0,,,Own-child,Black,Male,,0.0,,United-States,0.0
,,,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,27828.0,0.0,50.0,United-States,1.0
73.0,Private,,HS-grad,,Divorced,Exec-managerial,Not-in-family,,Female,0.0,0.0,35.0,United-States,0.0
,Private,311101.0,,9.0,Divorced,Craft-repair,Not-in-family,White,,0.0,0.0,40.0,United-States,0.0
20.0,,273989.0,HS-grad,9.0,,Transport-moving,,White,Male,,0.0,40.0,,0.0
27.0,,370242.0,Assoc-acdm,,,Other-service,Not-in-family,White,Male,0.0,0.0,30.0,United-States,0.0
24.0,Private,194630.0,,13.0,Never-married,,,White,Male,0.0,0.0,35.0,United-States,
20.0,,313817.0,Some-college,10.0,Married-civ-spouse,Craft-repair,,,,,0.0,40.0,United-States,0.0
,,195843.0,Assoc-voc,11.0,,Machine-op-inspct,Own-child,White,,,0.0,40.0,United-States,0.0
27.0,Private,203160.0,Bachelors,13.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,28.0,United-States,0.0
33.0,Private,175856.0,,7.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,0.0
33.0,Private,,HS-grad,,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,0.0
,,291676.0,,5.0,,Craft-repair,,,Male,0.0,0.0,40.0,,0.0
55.0,,192869.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,,White,Male,,,36.0,United-States,0.0
19.0,Private,124464.0,Some-college,10.0,,,Own-child,,Male,0.0,0.0,40.0,United-States,
35.0,,98776.0,,,,Exec-managerial,,White,Male,0.0,0.0,,United-States,0.0
34.0,Private,107960.0,5th-6th,,Never-married,,Other-relative,Asian-Pac-Islander,,,0.0,40.0,Laos,0.0
62.0,State-gov,,Prof-school,15.0,Divorced,Prof-specialty,,,,,0.0,,United-States,0.0
33.0,Self-emp-not-inc,48520.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
39.0,Private,224541.0,,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,,55.0,Mexico,0.0
,Local-gov,237713.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,,,0.0,0.0,40.0,United-States,0.0
41.0,Private,309990.0,Bachelors,13.0,Divorced,Adm-clerical,,White,Female,0.0,,33.0,United-States,0.0
39.0,,37019.0,HS-grad,,Married-civ-spouse,Craft-repair,,White,Male,0.0,0.0,,United-States,0.0
,Private,,HS-grad,9.0,Never-married,Adm-clerical,,White,Female,0.0,0.0,,,
,,142988.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,45.0,United-States,1.0
20.0,Federal-gov,,,11.0,,Adm-clerical,,White,,0.0,0.0,,,0.0
35.0,Self-emp-not-inc,455379.0,HS-grad,,Married-civ-spouse,Transport-moving,,White,Male,,,,,
27.0,,104423.0,HS-grad,9.0,Never-married,,,,Male,0.0,0.0,40.0,United-States,
66.0,,104936.0,10th,,Widowed,Other-service,,White,Female,,,,,0.0
21.0,Private,542610.0,HS-grad,9.0,Never-married,,Other-relative,Black,Male,0.0,,40.0,,0.0
20.0,Private,208117.0,,10.0,Never-married,Other-service,,,Female,0.0,0.0,18.0,United-States,0.0
,Private,105141.0,,,Divorced,,Own-child,,,,0.0,40.0,United-States,
31.0,Private,213339.0,HS-grad,9.0,Separated,Tech-support,Not-in-family,,Female,0.0,,40.0,United-States,
41.0,Private,177989.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,,,United-States,
64.0,State-gov,107732.0,,2.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,0.0,0.0,45.0,Columbia,0.0
32.0,Private,312403.0,,,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,,United-States,
30.0,Local-gov,176992.0,HS-grad,9.0,,,Husband,White,Male,,0.0,50.0,United-States,
36.0,,84294.0,,13.0,Married-civ-spouse,,Husband,White,Male,0.0,,72.0,United-States,0.0
22.0,Private,,Some-college,10.0,Never-married,Farming-fishing,,,Male,0.0,0.0,12.0,United-States,0.0
,Local-gov,139671.0,,,,,Husband,,Male,,,50.0,,0.0
50.0,,,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0.0,,40.0,United-States,0.0
36.0,Private,,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,40.0,United-States,
41.0,Self-emp-inc,240900.0,,7.0,,Exec-managerial,Husband,White,Male,0.0,0.0,,,0.0
55.0,Private,202652.0,Bachelors,13.0,Never-married,,,,Female,0.0,0.0,,United-States,
38.0,,52187.0,,13.0,Married-civ-spouse,Sales,,White,Male,15024.0,0.0,50.0,United-States,1.0
28.0,,349751.0,,13.0,Never-married,,Not-in-family,Black,Male,,0.0,50.0,United-States,0.0
,,238384.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,,Female,,0.0,37.0,United-States,0.0
60.0,Private,209844.0,,10.0,Divorced,,Other-relative,,Female,0.0,0.0,40.0,,
,,333301.0,10th,6.0,Married-civ-spouse,Other-service,,,Male,0.0,0.0,40.0,United-States,
,,214974.0,HS-grad,9.0,,Craft-repair,Husband,White,Male,,,60.0,United-States,0.0
30.0,Private,113453.0,,,Married-civ-spouse,Prof-specialty,,,,,,,United-States,0.0
54.0,Private,162238.0,HS-grad,9.0,Widowed,,Not-in-family,White,Male,,0.0,45.0,United-States,
44.0,Private,,Some-college,10.0,Married-civ-spouse,,Husband,White,,,,,United-States,1.0
,Private,,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,,,0.0,,60.0,,1.0
18.0,Private,78528.0,,,Never-married,Other-service,Own-child,White,Male,,0.0,20.0,United-States,0.0
55.0,Private,353881.0,,4.0,Married-civ-spouse,Transport-moving,,White,Male,,,,United-States,0.0
,Private,251396.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,50.0,United-States,
37.0,,,,,Divorced,Exec-managerial,Not-in-family,,Female,0.0,0.0,40.0,United-States,
22.0,Private,,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,,United-States,0.0
45.0,Private,177536.0,Bachelors,,,Exec-managerial,Husband,,,,0.0,45.0,England,
,,203717.0,,13.0,Married-civ-spouse,Farming-fishing,Husband,,,0.0,0.0,60.0,United-States,0.0
48.0,Private,,,,Married-civ-spouse,Prof-specialty,,,Male,0.0,,40.0,United-States,0.0
35.0,,,Assoc-voc,,Married-civ-spouse,,Husband,White,Male,0.0,0.0,,United-States,
21.0,Private,,,11.0,,Craft-repair,,White,Male,0.0,,50.0,United-States,0.0
37.0,Self-emp-not-inc,191342.0,HS-grad,9.0,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,0.0,0.0,60.0,Philippines,1.0
18.0,Private,,11th,7.0,Never-married,Sales,Own-child,White,Male,0.0,,25.0,United-States,0.0
26.0,Private,,,6.0,,Machine-op-inspct,Own-child,,Male,0.0,0.0,35.0,United-States,
,Self-emp-inc,72425.0,Bachelors,13.0,,Craft-repair,Husband,White,Male,,,50.0,United-States,0.0
51.0,,217480.0,,,Separated,Adm-clerical,Not-in-family,,Male,8614.0,0.0,40.0,United-States,
52.0,Private,120914.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,0.0
