age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,__target__
,Private,157857.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,,0.0,40.0,United-States,1.0
61.0,Federal-gov,512864.0,Some-college,10.0,,Transport-moving,Husband,,Male,,0.0,40.0,United-States,0.0
30.0,Private,296462.0,HS-grad,9.0,,,,,Male,0.0,0.0,40.0,,0.0
,Private,,,9.0,Married-civ-spouse,Exec-managerial,Husband,,,0.0,0.0,55.0,United-States,1.0
63.0,,,10th,6.0,,Handlers-cleaners,,White,,0.0,0.0,40.0,United-States,0.0
26.0,Private,172421.0,Some-college,,,Sales,Husband,White,Male,0.0,,,United-States,0.0
42.0,,195488.0,10th,6.0,,,,White,Female,0.0,0.0,40.0,United-States,0.0
23.0,Private,,Some-college,10.0,Married-civ-spouse,Other-service,,White,Male,0.0,0.0,,United-States,0.0
25.0,Private,236267.0,HS-grad,9.0,,Machine-op-inspct,Unmarried,,Male,,1590.0,,,0.0
,,236543.0,9th,5.0,Married-civ-spouse,Other-service,Husband,,Male,0.0,,32.0,El-Salvador,1.0
23.0,,318483.0,HS-grad,9.0,Never-married,Sales,,,,,0.0,40.0,United-States,0.0
34.0,Self-emp-not-inc,163756.0,,,Never-married,,Not-in-family,White,Male,27828.0,0.0,60.0,United-States,1.0
30.0,Private,238186.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,,White,,0.0,2057.0,,,
39.0,Private,329980.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,0.0,40.0,United-States,1.0
,Private,169269.0,,7.0,,Handlers-cleaners,Other-relative,White,,0.0,1721.0,,,0.0
38.0,Local-gov,34744.0,,,Divorced,Adm-clerical,,White,Female,0.0,,,,0.0
26.0,Private,98114.0,,9.0,,,Own-child,White,Female,,0.0,40.0,United-States,0.0
20.0,,109667.0,,10.0,Never-married,,,White,,0.0,0.0,,,0.0
33.0,,147430.0,,9.0,,Adm-clerical,Own-child,White,,0.0,0.0,,United-States,0.0
24.0,,,Bachelors,13.0,Never-married,Adm-clerical,,,Male,,0.0,,United-States,0.0
42.0,Self-emp-inc,,Bachelors,,,Exec-managerial,Husband,White,Male,,0.0,60.0,,1.0
51.0,,136708.0,HS-grad,,Married-civ-spouse,Sales,Husband,,Male,3103.0,,,,0.0
56.0,Local-gov,38573.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,,0.0,45.0,,
22.0,,,Some-college,10.0,Never-married,Handlers-cleaners,,White,Male,0.0,0.0,40.0,United-States,0.0
,Self-emp-not-inc,182796.0,Some-college,10.0,Married-civ-spouse,,,White,Male,,0.0,60.0,United-States,0.0
44.0,,,,13.0,Divorced,Exec-managerial,Unmarried,White,,,0.0,,United-States,1.0
34.0,,145231.0,HS-grad,,Married-civ-spouse,Adm-clerical,,White,Female,4064.0,0.0,,United-States,0.0
51.0,Private,43354.0,Some-college,10.0,Divorced,Craft-repair,,,Male,0.0,,42.0,United-States,1.0
19.0,,355712.0,Some-college,10.0,Never-married,Sales,Not-in-family,,Female,0.0,,,United-States,
,Private,,Bachelors,13.0,,Exec-managerial,Husband,White,Male,0.0,,40.0,United-States,
68.0,,257557.0,,,Married-civ-spouse,,Husband,,,0.0,0.0,40.0,United-States,1.0
22.0,Private,102258.0,,10.0,Divorced,Protective-serv,,White,,,,40.0,United-States,
56.0,,170287.0,Bachelors,13.0,,Exec-managerial,,White,Male,0.0,0.0,40.0,United-States,
37.0,Private,243409.0,HS-grad,9.0,,Craft-repair,Husband,White,Male,0.0,,40.0,,0.0
52.0,Private,55608.0,1st-4th,2.0,,Machine-op-inspct,Husband,White,,0.0,0.0,40.0,,0.0
26.0,Private,248057.0,,,Separated,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,,0.0
33.0,Private,95530.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,,50.0,United-States,0.0
,Local-gov,54038.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,,,42.0,United-States,0.0
18.0,,161245.0,11th,7.0,Never-married,Other-service,Own-child,,Male,0.0,0.0,15.0,,
43.0,,388725.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,,,0.0,60.0,United-States,1.0
,Private,228216.0,HS-grad,,Never-married,Handlers-cleaners,Own-child,White,Male,,0.0,20.0,,0.0
57.0,Private,78020.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,,40.0,,1.0
,Private,,HS-grad,,,Adm-clerical,,,,,0.0,42.0,,0.0
,Private,87218.0,Masters,14.0,,Exec-managerial,Husband,,,0.0,1887.0,,,1.0
19.0,Private,304299.0,,,Never-married,Sales,Unmarried,White,,0.0,0.0,,United-States,0.0
,Private,,9th,5.0,,Other-service,,White,Female,0.0,0.0,,,0.0
56.0,Private,197875.0,10th,6.0,Widowed,Other-service,Unmarried,White,Female,0.0,,40.0,,0.0
36.0,,48063.0,HS-grad,,Married-civ-spouse,Farming-fishing,Husband,White,,0.0,,,United-States,0.0
48.0,,,Bachelors,13.0,,,Unmarried,,Female,,0.0,48.0,,0.0
29.0,Private,,,,Married-civ-spouse,,Husband,,,0.0,0.0,40.0,United-States,
,Private,56150.0,Bachelors,,Never-married,Craft-repair,Not-in-family,White,Male,,0.0,40.0,United-States,0.0
,,,5th-6th,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,,0.0
,Private,,Masters,14.0,,Prof-specialty,Husband,White,Male,,0.0,45.0,United-States,
66.0,,275918.0,,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,10605.0,,,United-States,1.0
27.0,,106562.0,Bachelors,,Never-married,Prof-specialty,,White,Female,0.0,0.0,50.0,United-States,
39.0,Private,,HS-grad,9.0,,Exec-managerial,Unmarried,Black,Female,99999.0,0.0,40.0,United-States,1.0
59.0,,,,,,Craft-repair,Husband,,,5178.0,0.0,50.0,United-States,1.0
26.0,Private,181896.0,HS-grad,9.0,Never-married,,,,,0.0,,40.0,United-States,0.0
31.0,Private,,,11.0,Divorced,Craft-repair,,White,Male,0.0,0.0,40.0,,0.0
,,197997.0,,,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,,United-States,
36.0,Local-gov,,HS-grad,9.0,Divorced,Adm-clerical,,White,Female,0.0,0.0,40.0,United-States,0.0
34.0,Private,207564.0,,10.0,,Other-service,Wife,,Female,0.0,,,,1.0
32.0,Private,,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,,0.0,84.0,,
,,123361.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,,0.0,50.0,,1.0
33.0,,90409.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,,0.0,,United-States,
,Self-emp-not-inc,165001.0,Prof-school,,,,Husband,,,99999.0,0.0,,United-States,
32.0,Federal-gov,149573.0,Assoc-acdm,12.0,,,Not-in-family,Black,,0.0,,,,0.0
35.0,,,Bachelors,,Never-married,,Own-child,Black,Female,0.0,,,United-States,0.0
37.0,Private,149898.0,11th,7.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,,,
44.0,,292985.0,Some-college,,Divorced,,Not-in-family,,Male,0.0,0.0,60.0,United-States,0.0
57.0,Private,50223.0,,10.0,Divorced,Handlers-cleaners,Other-relative,White,Male,,0.0,25.0,United-States,
29.0,Local-gov,400074.0,Some-college,,,Exec-managerial,,,Female,0.0,0.0,40.0,United-States,
,Private,197399.0,HS-grad,9.0,,Craft-repair,,White,Male,,0.0,50.0,United-States,1.0
43.0,Self-emp-inc,209547.0,,15.0,,Prof-specialty,Husband,White,,0.0,0.0,25.0,United-States,
43.0,Private,,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,,0.0,0.0,,,
45.0,,,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
33.0,,48214.0,Masters,14.0,Married-civ-spouse,,,,Female,,0.0,,United-States,0.0
26.0,,190873.0,,6.0,,,Unmarried,White,Female,0.0,0.0,40.0,Germany,
23.0,,,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,,0.0,,,United-States,
41.0,Private,203217.0,,4.0,Separated,,Not-in-family,White,Male,0.0,0.0,40.0,Mexico,
24.0,Private,279175.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,40.0,United-States,0.0
47.0,Self-emp-not-inc,,Bachelors,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,,,0.0
,Self-emp-not-inc,198813.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,45.0,,0.0
40.0,Private,,HS-grad,,,Exec-managerial,Husband,White,,,0.0,,United-States,1.0
,Private,302903.0,,13.0,,Prof-specialty,,Asian-Pac-Islander,Female,0.0,,40.0,United-States,0.0
24.0,Private,154835.0,HS-grad,,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,,0.0,,South,0.0
23.0,Private,100345.0,HS-grad,9.0,,Craft-repair,Other-relative,White,Male,0.0,0.0,15.0,,0.0
43.0,Self-emp-not-inc,126320.0,HS-grad,9.0,,Exec-managerial,,Black,Male,0.0,0.0,40.0,United-States,1.0
26.0,Private,142226.0,Bachelors,13.0,Divorced,Tech-support,Not-in-family,White,Female,,,,United-States,0.0
58.0,,112076.0,Doctorate,16.0,Married-AF-spouse,Exec-managerial,Wife,White,,0.0,1485.0,35.0,,
,Private,225339.0,HS-grad,,Widowed,Adm-clerical,Unmarried,,Female,0.0,0.0,,United-States,0.0
29.0,Private,211208.0,11th,7.0,Married-civ-spouse,,Husband,White,Male,0.0,,99.0,United-States,1.0
47.0,,200808.0,,,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,35.0,Columbia,0.0
49.0,Private,220618.0,HS-grad,9.0,,Adm-clerical,,Black,Female,0.0,0.0,,United-States,0.0
40.0,Private,210493.0,,7.0,,Adm-clerical,,,Female,0.0,,,United-States,
,Self-emp-not-inc,,HS-grad,9.0,,Adm-clerical,Wife,White,Female,0.0,,40.0,United-States,0.0
,Private,27898.0,HS-grad,9.0,,,Husband,,Male,0.0,1977.0,,United-States,1.0
50.0,Private,138193.0,Bachelors,,,Prof-specialty,Other-relative,,Female,0.0,0.0,50.0,United-States,
31.0,Private,224234.0,,,Never-married,,Own-child,Black,Male,,0.0,40.0,United-States,
48.0,,188741.0,Masters,,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,,United-States,0.0
24.0,,183772.0,HS-grad,,Never-married,,Unmarried,White,,0.0,,40.0,United-States,0.0
37.0,Private,79586.0,HS-grad,9.0,,,Own-child,,Male,0.0,0.0,60.0,United-States,0.0
,Private,355781.0,,13.0,,Exec-managerial,,Asian-Pac-Islander,Male,0.0,,,,1.0
36.0,Private,116358.0,Masters,14.0,,Exec-managerial,Husband,,Male,0.0,,45.0,India,
,,59287.0,,13.0,,,,White,Male,0.0,0.0,40.0,United-States,0.0
41.0,,138868.0,Bachelors,13.0,Never-married,Sales,,,,0.0,,40.0,United-States,0.0
26.0,,185885.0,Assoc-acdm,,Never-married,Tech-support,Other-relative,,,0.0,,20.0,,
17.0,,,11th,,Never-married,Sales,,,Female,,,25.0,United-States,
43.0,,,HS-grad,9.0,Married-civ-spouse,,Husband,,,0.0,0.0,65.0,United-States,
35.0,Private,,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,55.0,United-States,
38.0,,365907.0,,13.0,Divorced,,Unmarried,White,Female,,0.0,40.0,,0.0
,,284343.0,HS-grad,9.0,,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
28.0,Private,204862.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Female,,,40.0,,0.0
38.0,,272476.0,Bachelors,13.0,Married-civ-spouse,,,White,,,0.0,24.0,United-States,1.0
36.0,,175130.0,,7.0,Divorced,,Unmarried,,,0.0,0.0,40.0,United-States,0.0
33.0,,118941.0,,,,Adm-clerical,Wife,,Female,0.0,,40.0,,
19.0,Private,164339.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,,Male,1055.0,0.0,70.0,United-States,0.0
42.0,Federal-gov,55457.0,10th,,Married-civ-spouse,Adm-clerical,,White,Male,0.0,0.0,40.0,Mexico,0.0
50.0,Private,280292.0,10th,,,Transport-moving,Husband,,Male,0.0,0.0,40.0,United-States,1.0
30.0,Private,446894.0,,9.0,Married-civ-spouse,Handlers-cleaners,Husband,,Male,0.0,,30.0,,0.0
37.0,State-gov,67083.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Other-relative,,Male,0.0,,40.0,Cambodia,0.0
,,159219.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,,,Male,,0.0,40.0,United-States,1.0
52.0,Self-emp-inc,168539.0,,13.0,Never-married,,,White,Male,0.0,,40.0,United-States,
33.0,,,HS-grad,9.0,Divorced,Craft-repair,,White,Female,,0.0,,,0.0
25.0,Private,122999.0,Some-college,10.0,,Tech-support,Other-relative,White,,0.0,0.0,40.0,,0.0
24.0,Private,302195.0,Bachelors,,Never-married,,Not-in-family,,,0.0,0.0,45.0,,0.0
26.0,Private,210982.0,Assoc-voc,11.0,Separated,,Unmarried,Black,Female,114.0,,40.0,United-States,0.0
39.0,Private,177140.0,,9.0,Separated,,Not-in-family,White,Male,0.0,0.0,40.0,,1.0
59.0,Private,113838.0,HS-grad,9.0,,Other-service,,White,Female,,,40.0,United-States,
29.0,,,Some-college,10.0,,Adm-clerical,,White,Female,0.0,,,United-States,0.0
47.0,Private,104301.0,11th,7.0,Never-married,,Own-child,White,,0.0,0.0,45.0,,0.0
64.0,Self-emp-inc,115931.0,,,Married-civ-spouse,Transport-moving,Husband,,Male,0.0,0.0,50.0,,
21.0,Private,,,9.0,Never-married,Other-service,Own-child,Other,Male,0.0,0.0,,United-States,0.0
32.0,Private,185433.0,Some-college,,,,Wife,Black,Female,,,,United-States,1.0
,Private,599057.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,,United-States,
62.0,Self-emp-not-inc,71467.0,Masters,,,,,White,,0.0,,40.0,,
32.0,Private,183977.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,55.0,,1.0
45.0,Self-emp-not-inc,,,9.0,Married-civ-spouse,Exec-managerial,Husband,,Male,,0.0,,United-States,0.0
31.0,,160594.0,,13.0,Married-civ-spouse,Exec-managerial,,White,,0.0,1887.0,50.0,United-States,1.0
32.0,,,HS-grad,,,Adm-clerical,,,,2580.0,,40.0,United-States,0.0
,,,Bachelors,13.0,,Sales,Husband,White,Male,0.0,0.0,40.0,,
25.0,,196947.0,Bachelors,13.0,,,,White,,0.0,,40.0,,
41.0,,233150.0,,,,Exec-managerial,Husband,White,,0.0,,,,0.0
,,42857.0,Some-college,10.0,Never-married,Sales,Own-child,White,,0.0,0.0,20.0,United-States,0.0
44.0,Private,118059.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,,White,Male,,,,United-States,1.0
40.0,,169262.0,,10.0,Married-civ-spouse,Exec-managerial,Husband,,Male,3411.0,0.0,,,0.0
,Private,95108.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,,
,Private,161092.0,,13.0,,Adm-clerical,,White,Male,0.0,0.0,40.0,United-States,0.0
21.0,,345253.0,,10.0,Never-married,Adm-clerical,,,,2174.0,0.0,40.0,United-States,0.0
37.0,,,HS-grad,9.0,,,Husband,,,,0.0,40.0,United-States,0.0
65.0,,178878.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,48.0,,0.0
,Federal-gov,157237.0,,14.0,,,Husband,White,Male,,0.0,40.0,,
45.0,Private,155664.0,HS-grad,9.0,,Adm-clerical,Not-in-family,,Male,,,44.0,,0.0
24.0,State-gov,,Bachelors,,,Exec-managerial,Not-in-family,,,0.0,,40.0,,0.0
24.0,Private,208503.0,Some-college,10.0,,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,42.0,United-States,0.0
19.0,,,Some-college,,Never-married,,Own-child,,,0.0,1721.0,,United-States,0.0
37.0,,,,13.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,,65.0,,1.0
,Private,,HS-grad,9.0,,Adm-clerical,Own-child,,Female,,,35.0,,
34.0,Private,,,,Married-civ-spouse,Machine-op-inspct,,White,Male,0.0,0.0,40.0,Germany,0.0
50.0,,,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,39.0,,0.0
,Private,168170.0,HS-grad,,Married-civ-spouse,Craft-repair,Husband,,,0.0,,40.0,Puerto-Rico,0.0
39.0,,205338.0,Bachelors,13.0,Married-civ-spouse,,Husband,,Male,0.0,0.0,,United-States,
,Self-emp-not-inc,,,4.0,,,,White,Male,0.0,,38.0,United-States,
,State-gov,226452.0,HS-grad,9.0,,,Husband,White,,0.0,,40.0,United-States,0.0
32.0,State-gov,479179.0,11th,7.0,Never-married,Protective-serv,Own-child,,,,0.0,,,0.0
47.0,Federal-gov,471990.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Black,,,0.0,,United-States,1.0
50.0,,44728.0,,,,Machine-op-inspct,,,Male,,0.0,,United-States,0.0
32.0,Private,33117.0,Assoc-voc,,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,,0.0
19.0,,264876.0,,,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,,40.0,,0.0
28.0,Private,,HS-grad,,Divorced,Sales,,White,,,,,United-States,0.0
39.0,Federal-gov,149347.0,Masters,14.0,,,Not-in-family,,,0.0,,,Poland,1.0
21.0,Private,129172.0,Some-college,10.0,Never-married,Other-service,,White,Male,,0.0,40.0,,0.0
,,151255.0,Some-college,10.0,,Farming-fishing,Not-in-family,,Female,0.0,0.0,75.0,United-States,0.0
39.0,Private,98886.0,7th-8th,,,Other-service,,White,,4508.0,0.0,40.0,,0.0
25.0,,,Some-college,,Never-married,Machine-op-inspct,Not-in-family,,Male,,0.0,40.0,,0.0
,Private,137991.0,Some-college,10.0,,,Wife,,Female,0.0,0.0,20.0,United-States,0.0
,Private,,Some-college,10.0,Divorced,,Not-in-family,White,Female,,,32.0,United-States,0.0
39.0,,85783.0,Bachelors,13.0,Married-civ-spouse,,,White,Female,0.0,0.0,,,0.0
31.0,,,Bachelors,13.0,Divorced,,,White,Male,,,40.0,United-States,0.0
21.0,Private,457162.0,Some-college,10.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,,United-States,0.0
,,,,13.0,,,Not-in-family,White,Male,27828.0,0.0,50.0,United-States,1.0
,Private,88594.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,35.0,United-States,0.0
41.0,Private,311101.0,HS-grad,9.0,Divorced,Craft-repair,,White,Male,,0.0,40.0,United-States,0.0
,Private,,HS-grad,,,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
27.0,Private,,Assoc-acdm,12.0,Never-married,,Not-in-family,White,Male,0.0,0.0,,,
,,,Bachelors,13.0,,Prof-specialty,,White,,0.0,,,United-States,0.0
20.0,Private,313817.0,,,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,40.0,,0.0
39.0,Private,195843.0,Assoc-voc,11.0,Never-married,Machine-op-inspct,,White,Male,0.0,0.0,40.0,United-States,0.0
,Private,,Bachelors,13.0,,,Not-in-family,White,Male,0.0,0.0,,United-States,0.0
33.0,Private,175856.0,11th,7.0,Married-civ-spouse,Sales,Husband,,,0.0,0.0,,,0.0
33.0,Private,75435.0,,9.0,,Handlers-cleaners,,Amer-Indian-Eskimo,Male,0.0,,40.0,,0.0
36.0,State-gov,291676.0,,,Married-civ-spouse,,Husband,,Male,0.0,0.0,40.0,United-States,0.0
,Private,192869.0,,,,Exec-managerial,Husband,,Male,0.0,0.0,36.0,,0.0
19.0,,124464.0,,10.0,,,Own-child,White,Male,0.0,0.0,40.0,United-States,
35.0,Private,,HS-grad,,,Exec-managerial,,White,Male,,0.0,,,
34.0,,107960.0,5th-6th,3.0,Never-married,Machine-op-inspct,,Asian-Pac-Islander,,,0.0,40.0,Laos,0.0
,,312286.0,,15.0,Divorced,,Not-in-family,White,Female,0.0,0.0,,United-States,0.0
33.0,Self-emp-not-inc,,Some-college,,Married-civ-spouse,Craft-repair,,White,Male,0.0,,40.0,United-States,
39.0,Private,224541.0,9th,5.0,Married-civ-spouse,,,White,Male,4386.0,0.0,55.0,,
36.0,Local-gov,,,,Married-civ-spouse,,Husband,White,Male,0.0,0.0,,United-States,0.0
41.0,Private,309990.0,Bachelors,13.0,Divorced,Adm-clerical,,,,0.0,0.0,33.0,United-States,0.0
,Self-emp-not-inc,,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,0.0,,United-States,0.0
18.0,Private,170183.0,,9.0,,Adm-clerical,Own-child,White,,0.0,0.0,10.0,United-States,0.0
61.0,Private,142988.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,,,Male,,0.0,45.0,United-States,
,Federal-gov,,Assoc-voc,,Never-married,Adm-clerical,Own-child,,Female,0.0,0.0,36.0,United-States,
35.0,Self-emp-not-inc,455379.0,HS-grad,,Married-civ-spouse,,,White,Male,0.0,,,United-States,1.0
27.0,Private,104423.0,,,,,,White,Male,,0.0,,United-States,0.0
,,104936.0,10th,6.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,38.0,United-States,0.0
21.0,Private,542610.0,,9.0,Never-married,,Other-relative,Black,Male,0.0,0.0,40.0,United-States,0.0
20.0,Private,208117.0,Some-college,10.0,Never-married,,,White,Female,,0.0,18.0,United-States,0.0
34.0,Private,105141.0,,10.0,Divorced,,Own-child,White,,0.0,0.0,40.0,,
31.0,,213339.0,HS-grad,,Separated,Tech-support,,,Female,0.0,,40.0,,0.0
,Private,,,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2051.0,60.0,United-States,0.0
,State-gov,107732.0,,2.0,Married-civ-spouse,Farming-fishing,Husband,,Male,,,45.0,Columbia,0.0
32.0,,312403.0,Bachelors,13.0,,,Not-in-family,,Female,0.0,0.0,40.0,,0.0
30.0,Local-gov,,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,,0.0,0.0,50.0,United-States,1.0
,Self-emp-not-inc,,Bachelors,13.0,Married-civ-spouse,,Husband,White,,0.0,,72.0,,0.0
22.0,Private,143062.0,Some-college,,,Farming-fishing,,,,0.0,,,,
,Local-gov,139671.0,,10.0,Married-civ-spouse,Exec-managerial,,White,Male,,0.0,50.0,,0.0
50.0,Private,116814.0,,,Widowed,Adm-clerical,Not-in-family,,,0.0,,40.0,United-States,
36.0,Private,37778.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,,Male,,0.0,,,
,Self-emp-inc,240900.0,,,,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
,Private,202652.0,Bachelors,13.0,Never-married,,Not-in-family,White,Female,0.0,,35.0,United-States,0.0
38.0,,,,13.0,Married-civ-spouse,Sales,Husband,White,Male,,0.0,,United-States,
28.0,Private,,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,Black,Male,2174.0,0.0,50.0,,0.0
24.0,Local-gov,238384.0,Bachelors,13.0,Never-married,,,,Female,0.0,0.0,,United-States,
60.0,Private,209844.0,,,Divorced,,Other-relative,White,Female,0.0,0.0,,,0.0
54.0,,333301.0,10th,6.0,,Other-service,Husband,,Male,0.0,0.0,40.0,,0.0
,Self-emp-inc,,HS-grad,,,Craft-repair,Husband,White,Male,0.0,,60.0,,0.0
30.0,,113453.0,,,Married-civ-spouse,Prof-specialty,,,,0.0,0.0,30.0,,
,Private,,HS-grad,9.0,Widowed,Transport-moving,Not-in-family,,Male,,,,United-States,
,Private,98779.0,Some-college,,Married-civ-spouse,Craft-repair,Husband,White,Male,5178.0,,,,1.0
,Private,,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,,Male,0.0,,60.0,United-States,1.0
18.0,Private,,,7.0,Never-married,Other-service,,White,Male,0.0,0.0,20.0,United-States,0.0
,,353881.0,7th-8th,4.0,,,,White,Male,0.0,0.0,50.0,United-States,0.0
35.0,Private,251396.0,Bachelors,,Married-civ-spouse,Prof-specialty,Husband,White,,,0.0,,,1.0
37.0,Private,178100.0,,13.0,,Exec-managerial,Not-in-family,White,Female,0.0,,40.0,,
22.0,Private,,Some-college,10.0,Never-married,,,,,0.0,0.0,,United-States,0.0
45.0,Private,,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,45.0,England,1.0
38.0,,203717.0,,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,,United-States,0.0
48.0,Private,107231.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,,0.0,0.0,,,
35.0,Private,106448.0,Assoc-voc,11.0,Married-civ-spouse,,,,,0.0,0.0,40.0,United-States,
21.0,,,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Other-relative,,,0.0,0.0,50.0,,0.0
37.0,Self-emp-not-inc,191342.0,HS-grad,,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,,0.0,60.0,Philippines,1.0
,Private,170194.0,11th,,Never-married,,Own-child,White,Male,0.0,,25.0,United-States,
26.0,Private,,10th,6.0,,Machine-op-inspct,Own-child,White,Male,0.0,,35.0,,0.0
48.0,,,Bachelors,,,,,White,Male,,0.0,50.0,United-States,0.0
,Private,217480.0,,10.0,Separated,Adm-clerical,Not-in-family,,Male,8614.0,0.0,,,1.0
,Private,,Some-college,,,Craft-repair,Husband,White,Male,,0.0,,United-States,0.0
